id,name,instructions,prep_time,cook_time,complexity,cuisine_type,meal_type,calories,protein,carbs,fats,is_vegetarian,is_vegan,is_gluten_free,is_dairy_free,diabetes_friendly,hypertension_friendly,heart_healthy,low_fodmap,renal_friendly,glycemic_impact,dash_diet_score,anti_inflammatory_score,omega3_content,fiber_content,prep_difficulty,equipment_required,batch_cook_friendly,meal_prep_time,cost_rating,ingredient_accessibility,flavor_profile,texture_profile,optimal_serving_times,seasonality,satiety_index,palatability_score,keto_compatible,paleo_compatible,vegan_compatible,energy_density,meal_completeness,estimated_cost,serving_temperature
854,Recipe_854_Indian_snack,Instructions for recipe 854,12,30,Basic,Indian,snack,395.8,16.1,32.9,37.7,0,0,0,0,1,0,0,0,0,96.9,5.7,0.5,4.2,3.6,Beginner,Professional,0,100,$$,Rare,Umami,Creamy,Afternoon,Fall,7.2,4.3,1,0,0,High,Side Dish,9.13,Hot
855,Recipe_855_Mediterranean_breakfast,Instructions for recipe 855,20,54,Intermediate,Mediterranean,breakfast,797.9,35.0,53.6,53.7,0,0,0,0,0,0,1,1,0,12.5,0.9,0.4,4.1,6.1,Advanced,Specialized,0,18,$,Common,Savory,Creamy,Afternoon,Summer,8.1,4.6,1,0,0,Medium,Side Dish,5.16,Hot
856,Recipe_856_Western_breakfast,Instructions for recipe 856,88,100,Advanced,Western,breakfast,1005.8,48.1,97.5,51.2,0,0,0,0,1,1,0,1,1,61.6,6.1,0.3,1.5,5.2,Advanced,Professional,0,58,$,Specialty,Sweet,Crunchy,Evening,Spring,5.5,7.4,0,0,1,High,Complete Meal,3.41,Hot
857,Recipe_857_Western_dinner,Instructions for recipe 857,40,32,Intermediate,Western,dinner,667.8,52.4,65.0,41.5,0,0,0,0,0,0,1,1,1,84.6,8.7,2.7,1.8,3.4,Beginner,Basic,0,79,$,Common,Sweet,Creamy,Anytime,Winter,4.6,0.6,1,0,1,Medium,Snack,12.06,Hot
858,Recipe_858_Indian_lunch,Instructions for recipe 858,19,9,Basic,Indian,lunch,815.4,40.0,93.4,49.9,1,0,0,0,0,0,0,1,1,11.5,4.9,8.3,2.8,14.7,Beginner,Professional,1,90,$,Common,Savory,Crispy,Evening,Fall,7.0,2.2,1,0,0,Low,Side Dish,5.58,Room Temp
859,Recipe_859_Asian_snack,Instructions for recipe 859,39,44,Intermediate,Asian,snack,852.7,27.3,115.4,22.6,1,0,0,0,0,0,1,0,1,31.8,2.4,4.7,3.7,4.6,Advanced,Specialized,1,76,$$$,Common,Bitter,Crunchy,Anytime,Spring,3.6,3.3,1,0,0,Medium,Side Dish,8.63,Room Temp
860,Recipe_860_Mediterranean_snack,Instructions for recipe 860,85,48,Advanced,Mediterranean,snack,338.0,13.6,45.3,15.5,0,0,0,0,0,0,1,1,1,35.6,0.0,4.2,0.4,1.6,Beginner,Specialized,0,111,$$$,Common,Savory,Crispy,Evening,Fall,5.4,3.9,0,0,0,Medium,Snack,19.95,Room Temp
861,Recipe_861_Western_snack,Instructions for recipe 861,11,9,Basic,Western,snack,521.0,29.2,81.5,24.5,0,0,0,0,0,0,0,1,0,55.6,5.5,5.2,1.6,11.3,Advanced,Specialized,1,68,$$$,Specialty,Sweet,Crispy,Afternoon,Fall,8.0,3.5,0,0,0,Low,Complete Meal,4.94,Cold
862,Recipe_862_Asian_lunch,Instructions for recipe 862,21,51,Intermediate,Asian,lunch,882.4,33.7,63.4,41.1,1,1,0,0,0,0,1,1,0,11.9,6.7,4.0,3.9,14.7,Beginner,Professional,0,41,$,Rare,Savory,Creamy,Morning,Winter,9.1,2.1,0,0,0,Medium,Snack,11.83,Room Temp
863,Recipe_863_Asian_breakfast,Instructions for recipe 863,8,5,Basic,Asian,breakfast,132.4,5.4,10.2,8.3,1,0,1,0,0,1,0,1,1,17.9,3.1,3.2,2.7,4.9,Intermediate,Professional,1,118,$$,Rare,Umami,Crunchy,Morning,Spring,5.5,8.4,1,0,0,Low,Side Dish,6.66,Hot
864,Recipe_864_Western_lunch,Instructions for recipe 864,36,32,Intermediate,Western,lunch,1092.3,68.6,144.3,42.4,1,1,1,0,1,0,0,1,0,86.8,5.0,0.5,1.2,11.1,Advanced,Basic,1,7,$,Common,Savory,Crunchy,Afternoon,Summer,6.5,1.7,0,0,0,Medium,Side Dish,5.05,Room Temp
865,Recipe_865_Mexican_lunch,Instructions for recipe 865,58,85,Advanced,Mexican,lunch,790.2,28.2,116.6,20.8,1,0,0,0,0,0,0,1,1,48.0,0.5,9.8,2.6,8.2,Intermediate,Professional,0,32,$$,Common,Bitter,Crunchy,Evening,Summer,4.9,6.7,0,0,0,Medium,Complete Meal,9.35,Room Temp
866,Recipe_866_Mediterranean_breakfast,Instructions for recipe 866,29,42,Intermediate,Mediterranean,breakfast,904.2,48.0,109.9,37.2,0,0,0,1,0,0,0,0,1,75.7,7.6,0.4,2.9,13.8,Advanced,Specialized,0,77,$,Rare,Bitter,Crispy,Anytime,All Season,3.2,9.3,1,1,1,High,Snack,8.73,Hot
867,Recipe_867_Mediterranean_snack,Instructions for recipe 867,25,41,Intermediate,Mediterranean,snack,575.3,13.8,74.0,30.5,0,0,0,0,0,0,0,0,0,2.1,1.6,5.6,3.1,12.0,Advanced,Specialized,1,99,$$$,Specialty,Spicy,Crispy,Anytime,Summer,4.0,4.9,1,1,1,Low,Snack,18.95,Room Temp
868,Recipe_868_Indian_dinner,Instructions for recipe 868,31,58,Intermediate,Indian,dinner,776.2,42.4,51.5,67.8,1,0,0,1,1,0,1,0,1,14.7,6.3,6.3,4.9,5.6,Beginner,Specialized,1,118,$$,Common,Sweet,Crispy,Anytime,Summer,5.8,3.1,0,1,1,Medium,Complete Meal,17.39,Room Temp
869,Recipe_869_Asian_dinner,Instructions for recipe 869,14,17,Basic,Asian,dinner,163.4,6.9,13.1,9.8,0,0,0,0,0,0,0,0,1,34.2,4.9,5.1,1.3,8.4,Beginner,Professional,0,114,$,Common,Umami,Chewy,Anytime,All Season,4.3,8.1,1,0,0,High,Side Dish,17.64,Hot
870,Recipe_870_Indian_dinner,Instructions for recipe 870,28,32,Intermediate,Indian,dinner,774.9,46.2,55.8,44.4,0,0,0,0,0,1,1,1,0,86.2,9.2,0.7,2.6,10.4,Advanced,Professional,1,66,$$,Common,Spicy,Crispy,Morning,All Season,3.9,6.9,0,1,0,Low,Complete Meal,16.77,Hot
871,Recipe_871_Western_dinner,Instructions for recipe 871,33,39,Intermediate,Western,dinner,399.2,11.8,19.0,28.7,0,0,0,0,0,0,1,1,0,83.9,3.5,2.8,4.0,4.3,Advanced,Basic,0,85,$$,Common,Bitter,Creamy,Morning,Summer,4.9,3.1,0,0,0,High,Side Dish,3.34,Room Temp
872,Recipe_872_Western_dinner,Instructions for recipe 872,61,74,Advanced,Western,dinner,846.1,48.3,83.3,37.7,1,0,0,0,0,0,1,0,1,16.3,1.1,3.3,2.0,5.5,Advanced,Professional,0,62,$,Rare,Umami,Crunchy,Afternoon,Spring,2.8,9.1,0,1,0,Medium,Side Dish,6.04,Hot
873,Recipe_873_Mediterranean_lunch,Instructions for recipe 873,16,49,Intermediate,Mediterranean,lunch,349.8,15.9,19.4,15.8,0,0,1,0,1,1,0,1,1,62.7,9.9,2.7,4.9,5.4,Advanced,Professional,1,58,$$$,Common,Spicy,Crispy,Evening,Summer,4.6,9.3,1,1,0,High,Complete Meal,5.17,Cold
874,Recipe_874_Mexican_snack,Instructions for recipe 874,34,48,Advanced,Mexican,snack,884.1,26.4,64.2,51.0,0,0,0,0,1,0,1,1,1,72.1,0.4,5.7,3.3,3.5,Intermediate,Specialized,1,27,$$,Rare,Sweet,Crunchy,Anytime,Spring,6.8,9.3,1,1,1,Medium,Side Dish,14.8,Hot
875,Recipe_875_Mexican_breakfast,Instructions for recipe 875,30,119,Advanced,Mexican,breakfast,839.6,23.6,128.0,32.6,1,0,0,0,1,1,0,0,1,91.2,3.6,2.1,4.7,0.3,Beginner,Basic,0,33,$$$,Specialty,Sweet,Chewy,Morning,Fall,3.1,7.8,0,0,0,Low,Side Dish,14.96,Hot
876,Recipe_876_Indian_snack,Instructions for recipe 876,32,33,Intermediate,Indian,snack,647.1,35.6,49.2,37.7,0,0,0,0,0,0,0,0,0,52.9,5.9,0.3,3.2,4.1,Advanced,Specialized,1,68,$$$,Rare,Sweet,Soft,Evening,All Season,2.3,0.2,1,1,1,Low,Snack,7.13,Cold
877,Recipe_877_Mediterranean_snack,Instructions for recipe 877,24,44,Intermediate,Mediterranean,snack,565.5,22.1,62.7,22.2,1,0,0,0,1,1,1,0,1,31.1,8.0,0.4,5.0,10.8,Intermediate,Basic,1,57,$$,Common,Spicy,Creamy,Evening,Summer,4.7,6.3,0,1,1,Medium,Snack,9.13,Hot
878,Recipe_878_Asian_dinner,Instructions for recipe 878,74,85,Advanced,Asian,dinner,1073.9,52.9,87.0,65.1,0,0,0,0,0,1,0,1,1,62.1,5.1,2.8,2.7,1.6,Intermediate,Basic,0,16,$$,Common,Spicy,Soft,Morning,Summer,3.3,3.8,0,0,1,High,Side Dish,3.87,Hot
879,Recipe_879_Western_breakfast,Instructions for recipe 879,82,56,Advanced,Western,breakfast,731.2,42.9,80.5,33.1,1,0,0,0,0,0,1,1,0,86.7,0.8,8.0,2.4,2.2,Beginner,Basic,0,116,$$$,Rare,Spicy,Crunchy,Morning,Spring,7.6,5.7,1,0,1,Medium,Snack,11.15,Room Temp
880,Recipe_880_Mexican_dinner,Instructions for recipe 880,25,47,Intermediate,Mexican,dinner,211.6,6.9,51.4,2.9,0,0,0,0,1,1,0,1,1,37.9,1.9,1.7,3.0,4.0,Intermediate,Professional,0,23,$,Common,Bitter,Crunchy,Afternoon,Spring,7.1,8.3,0,1,0,High,Snack,18.0,Cold
881,Recipe_881_Mexican_dinner,Instructions for recipe 881,15,41,Intermediate,Mexican,dinner,731.6,32.8,71.3,45.9,0,0,0,0,0,1,0,0,0,19.7,10.0,1.0,1.3,12.2,Beginner,Basic,1,28,$$,Rare,Umami,Creamy,Anytime,Summer,4.4,1.1,1,0,0,High,Complete Meal,11.5,Room Temp
882,Recipe_882_Indian_snack,Instructions for recipe 882,31,75,Advanced,Indian,snack,1171.4,57.5,143.5,49.7,1,0,0,1,0,1,0,1,1,60.6,7.0,10.0,2.7,4.5,Advanced,Basic,0,117,$$,Common,Savory,Soft,Anytime,Summer,4.3,4.6,1,1,1,Medium,Side Dish,14.44,Cold
883,Recipe_883_Asian_breakfast,Instructions for recipe 883,27,23,Intermediate,Asian,breakfast,1521.8,77.5,139.0,89.0,0,0,0,0,0,0,0,0,1,45.9,0.9,9.9,2.1,9.3,Beginner,Specialized,0,35,$$,Common,Bitter,Crispy,Afternoon,Spring,9.5,5.8,0,0,1,Medium,Complete Meal,12.96,Cold
884,Recipe_884_Mexican_breakfast,Instructions for recipe 884,17,22,Basic,Mexican,breakfast,200.5,27.1,3.8,9.4,1,0,0,0,0,1,0,0,0,33.8,0.6,2.2,4.0,8.8,Beginner,Specialized,0,114,$,Common,Umami,Crispy,Morning,Spring,1.4,3.2,0,0,0,Medium,Complete Meal,10.04,Cold
885,Recipe_885_Western_breakfast,Instructions for recipe 885,61,110,Advanced,Western,breakfast,268.0,14.6,21.7,12.9,0,0,0,0,1,1,1,1,1,61.6,1.0,6.3,0.6,6.9,Intermediate,Basic,0,30,$$$,Common,Savory,Soft,Afternoon,Spring,2.2,4.8,0,0,1,Medium,Side Dish,4.38,Cold
886,Recipe_886_Mediterranean_dinner,Instructions for recipe 886,71,104,Advanced,Mediterranean,dinner,1253.1,52.7,207.8,55.7,0,0,0,0,1,0,0,1,1,10.4,7.9,4.6,0.7,11.1,Advanced,Professional,1,112,$$$,Common,Spicy,Chewy,Afternoon,Winter,2.4,6.5,0,0,0,Low,Snack,15.05,Cold
887,Recipe_887_Mediterranean_dinner,Instructions for recipe 887,34,21,Intermediate,Mediterranean,dinner,300.0,28.1,25.4,20.0,0,0,0,0,0,0,0,1,1,32.6,1.1,3.8,2.1,9.5,Beginner,Professional,1,25,$,Rare,Bitter,Soft,Anytime,Spring,7.3,4.0,0,0,0,Low,Snack,17.26,Room Temp
888,Recipe_888_Mediterranean_dinner,Instructions for recipe 888,11,9,Basic,Mediterranean,dinner,351.6,7.0,67.1,19.7,0,0,0,0,0,1,0,0,1,21.8,2.2,8.7,2.4,6.4,Intermediate,Specialized,1,88,$$$,Specialty,Sweet,Crunchy,Afternoon,Fall,8.1,4.9,0,0,0,Medium,Side Dish,4.48,Cold
889,Recipe_889_Mediterranean_dinner,Instructions for recipe 889,74,115,Advanced,Mediterranean,dinner,1375.6,93.1,149.9,79.3,1,0,0,0,0,1,0,1,1,5.1,9.4,3.7,2.1,2.1,Advanced,Basic,0,119,$,Specialty,Spicy,Crunchy,Anytime,Summer,8.6,0.0,0,1,1,High,Snack,18.6,Room Temp
890,Recipe_890_Mexican_dinner,Instructions for recipe 890,20,17,Basic,Mexican,dinner,520.5,17.5,61.0,33.2,0,0,0,0,1,0,0,1,0,55.5,5.2,3.4,1.6,14.0,Advanced,Basic,0,64,$$$,Common,Spicy,Crispy,Anytime,All Season,8.5,2.5,1,1,0,Medium,Complete Meal,5.03,Hot
891,Recipe_891_Western_snack,Instructions for recipe 891,30,47,Intermediate,Western,snack,744.6,38.5,70.5,38.6,0,0,0,0,1,0,0,0,1,69.0,0.0,7.9,5.0,8.0,Beginner,Professional,1,108,$,Common,Umami,Chewy,Evening,All Season,3.9,2.3,0,0,1,Medium,Complete Meal,7.27,Hot
892,Recipe_892_Mediterranean_dinner,Instructions for recipe 892,26,40,Intermediate,Mediterranean,dinner,1475.8,100.8,69.2,90.0,0,0,0,0,0,0,1,0,0,7.5,4.4,9.1,0.1,9.1,Advanced,Basic,1,44,$,Specialty,Umami,Soft,Morning,Spring,6.9,4.2,0,0,1,Medium,Snack,15.62,Hot
893,Recipe_893_Indian_snack,Instructions for recipe 893,32,55,Intermediate,Indian,snack,1449.2,73.1,86.5,56.6,0,0,0,0,1,1,1,1,1,0.1,9.7,10.0,2.8,12.2,Advanced,Specialized,0,38,$$$,Specialty,Sweet,Creamy,Morning,All Season,6.8,7.9,1,1,1,Medium,Snack,8.45,Hot
894,Recipe_894_Mexican_snack,Instructions for recipe 894,11,14,Basic,Mexican,snack,114.4,5.9,11.7,2.2,0,0,0,1,0,0,0,0,0,79.8,5.2,7.4,3.5,3.8,Advanced,Professional,0,36,$$,Rare,Umami,Crunchy,Anytime,Fall,4.0,8.2,0,0,1,Low,Snack,16.02,Cold
895,Recipe_895_Indian_snack,Instructions for recipe 895,16,22,Intermediate,Indian,snack,1022.9,54.5,92.9,47.9,0,0,0,0,0,1,0,1,1,31.1,9.6,2.3,1.3,9.9,Intermediate,Professional,1,47,$$$,Common,Sweet,Chewy,Evening,Spring,6.2,0.3,1,1,1,Medium,Snack,16.36,Room Temp
896,Recipe_896_Mexican_dinner,Instructions for recipe 896,17,53,Intermediate,Mexican,dinner,1039.7,40.7,78.8,62.5,0,0,0,0,0,0,1,0,0,29.5,6.0,2.1,2.6,10.1,Intermediate,Professional,1,68,$$,Rare,Sweet,Chewy,Afternoon,Summer,5.2,5.1,1,1,1,Medium,Complete Meal,19.39,Hot
897,Recipe_897_Indian_lunch,Instructions for recipe 897,5,14,Basic,Indian,lunch,459.9,18.6,58.3,24.9,1,1,0,0,1,0,1,1,0,20.7,9.9,0.3,4.2,4.7,Beginner,Basic,0,52,$$,Common,Spicy,Crunchy,Afternoon,Summer,6.8,0.6,1,1,1,Low,Side Dish,10.86,Room Temp
898,Recipe_898_Asian_lunch,Instructions for recipe 898,87,85,Advanced,Asian,lunch,1338.1,82.8,100.1,86.6,1,0,0,0,1,1,1,1,1,68.3,9.5,1.4,3.1,14.4,Intermediate,Specialized,1,66,$,Specialty,Spicy,Crunchy,Evening,Fall,4.8,3.0,0,0,0,Low,Complete Meal,8.64,Room Temp
899,Recipe_899_Asian_breakfast,Instructions for recipe 899,46,88,Advanced,Asian,breakfast,608.2,28.7,59.4,36.4,1,0,0,0,0,1,1,0,0,39.6,8.2,9.3,1.8,10.9,Advanced,Specialized,1,67,$$$,Rare,Bitter,Crispy,Morning,Winter,9.0,5.7,1,1,1,Low,Snack,6.35,Room Temp
900,Recipe_900_Mediterranean_dinner,Instructions for recipe 900,19,50,Intermediate,Mediterranean,dinner,898.8,42.7,52.2,68.3,0,0,0,0,1,1,1,0,1,31.6,6.8,0.2,0.7,8.9,Beginner,Specialized,1,48,$$$,Rare,Umami,Soft,Morning,Winter,0.3,8.6,1,1,0,High,Side Dish,15.24,Cold
901,Recipe_901_Mexican_breakfast,Instructions for recipe 901,35,41,Intermediate,Mexican,breakfast,1135.8,82.2,104.8,72.6,0,0,0,0,1,1,1,1,1,44.5,6.8,3.7,1.9,10.5,Intermediate,Basic,0,117,$,Common,Spicy,Chewy,Anytime,Summer,6.0,5.6,1,1,0,Low,Side Dish,16.67,Cold
902,Recipe_902_Indian_dinner,Instructions for recipe 902,33,35,Intermediate,Indian,dinner,729.1,50.9,71.5,65.3,0,0,0,0,1,0,0,1,1,89.8,2.2,5.4,1.7,4.4,Advanced,Basic,0,10,$$$,Specialty,Spicy,Soft,Anytime,Fall,9.0,9.5,1,0,1,Medium,Complete Meal,5.21,Cold
903,Recipe_903_Mediterranean_dinner,Instructions for recipe 903,58,96,Advanced,Mediterranean,dinner,1058.1,54.7,85.2,51.7,1,0,0,0,1,0,1,1,0,63.3,2.4,6.2,1.1,1.2,Intermediate,Professional,0,68,$,Rare,Sweet,Chewy,Anytime,All Season,3.4,3.6,0,1,0,High,Snack,2.34,Hot
904,Recipe_904_Asian_dinner,Instructions for recipe 904,9,20,Basic,Asian,dinner,275.6,13.2,27.2,24.3,1,0,0,1,0,0,0,0,0,35.9,7.7,5.9,3.5,14.3,Advanced,Basic,1,93,$,Common,Savory,Creamy,Afternoon,Spring,3.6,3.8,0,0,1,Low,Snack,8.79,Cold
905,Recipe_905_Western_dinner,Instructions for recipe 905,30,98,Advanced,Western,dinner,1145.6,74.4,160.0,52.5,0,0,0,0,1,0,1,0,1,81.9,2.0,7.5,3.4,11.3,Beginner,Professional,1,48,$$,Rare,Sweet,Crunchy,Evening,Spring,2.2,9.1,1,1,1,Low,Complete Meal,5.62,Room Temp
906,Recipe_906_Indian_dinner,Instructions for recipe 906,88,113,Advanced,Indian,dinner,796.1,54.8,43.9,44.1,0,0,0,0,1,0,1,1,0,33.6,8.3,6.0,3.9,11.8,Beginner,Professional,0,25,$$,Rare,Sweet,Soft,Anytime,All Season,7.7,1.8,0,1,0,Medium,Complete Meal,14.02,Room Temp
907,Recipe_907_Mexican_snack,Instructions for recipe 907,33,118,Advanced,Mexican,snack,1344.6,83.7,127.5,69.7,0,0,0,0,0,0,0,0,1,44.6,0.8,1.1,2.0,2.7,Beginner,Professional,0,90,$$,Common,Bitter,Chewy,Morning,Fall,3.0,6.5,1,0,0,Medium,Snack,11.47,Cold
908,Recipe_908_Mexican_dinner,Instructions for recipe 908,87,88,Advanced,Mexican,dinner,1243.9,60.1,102.5,76.4,0,0,0,0,0,0,1,1,0,91.7,2.5,3.0,2.1,6.4,Beginner,Basic,0,68,$$$,Rare,Spicy,Soft,Evening,Summer,5.9,2.2,0,1,0,Medium,Complete Meal,11.42,Hot
909,Recipe_909_Indian_breakfast,Instructions for recipe 909,30,26,Intermediate,Indian,breakfast,1247.2,82.1,75.3,84.9,0,0,0,0,0,1,1,1,0,47.6,5.3,6.1,0.6,14.3,Beginner,Professional,0,88,$,Common,Bitter,Chewy,Afternoon,Winter,8.1,3.6,0,0,1,Low,Side Dish,7.53,Hot
910,Recipe_910_Mediterranean_breakfast,Instructions for recipe 910,28,20,Intermediate,Mediterranean,breakfast,722.4,27.4,126.0,26.6,0,0,0,0,1,0,0,1,0,2.7,2.5,3.3,1.3,6.0,Advanced,Basic,1,10,$$,Specialty,Bitter,Creamy,Evening,All Season,7.3,8.0,0,1,0,Low,Side Dish,18.37,Room Temp
911,Recipe_911_Asian_snack,Instructions for recipe 911,18,27,Basic,Asian,snack,311.0,13.4,16.4,21.7,0,0,1,0,1,0,1,0,0,65.8,3.4,1.3,1.7,10.3,Advanced,Specialized,1,91,$$,Rare,Bitter,Crispy,Anytime,Fall,5.2,7.5,0,1,1,Low,Snack,12.31,Room Temp
912,Recipe_912_Mexican_dinner,Instructions for recipe 912,7,9,Basic,Mexican,dinner,644.6,55.4,31.2,52.4,0,0,1,1,1,1,1,1,1,39.3,7.1,8.7,2.6,5.9,Intermediate,Professional,1,5,$$,Rare,Umami,Creamy,Evening,All Season,2.7,0.6,0,1,0,High,Side Dish,3.59,Room Temp
913,Recipe_913_Mexican_dinner,Instructions for recipe 913,24,22,Intermediate,Mexican,dinner,679.8,32.4,88.2,32.8,0,0,0,0,0,1,1,1,0,2.7,4.5,2.3,1.9,7.2,Advanced,Basic,0,10,$$$,Specialty,Bitter,Soft,Anytime,All Season,6.0,0.7,1,0,1,Low,Snack,12.75,Hot
914,Recipe_914_Mexican_breakfast,Instructions for recipe 914,7,10,Basic,Mexican,breakfast,466.5,28.3,37.7,37.9,1,1,1,0,0,1,0,1,0,33.8,2.1,9.2,0.2,14.6,Advanced,Specialized,0,102,$$$,Specialty,Bitter,Chewy,Evening,Spring,4.3,5.1,0,1,0,Medium,Snack,11.18,Cold
915,Recipe_915_Asian_lunch,Instructions for recipe 915,29,46,Intermediate,Asian,lunch,571.0,12.8,56.4,36.8,0,0,0,0,1,1,1,1,1,83.3,5.5,9.7,1.2,2.6,Advanced,Specialized,1,38,$,Common,Sweet,Creamy,Afternoon,Spring,1.5,5.7,0,0,1,High,Complete Meal,11.71,Room Temp
916,Recipe_916_Western_snack,Instructions for recipe 916,5,5,Basic,Western,snack,124.8,6.6,13.8,6.9,0,0,0,0,1,1,1,0,1,14.0,3.9,3.2,4.7,3.0,Intermediate,Professional,1,76,$$,Common,Sweet,Chewy,Evening,Winter,9.9,5.7,1,0,0,High,Side Dish,11.05,Hot
917,Recipe_917_Asian_lunch,Instructions for recipe 917,85,58,Advanced,Asian,lunch,701.2,21.2,113.0,24.0,0,0,0,0,0,0,0,1,1,54.7,7.1,7.5,3.4,13.3,Intermediate,Specialized,0,42,$$$,Rare,Bitter,Crispy,Morning,Spring,5.9,5.6,1,0,0,High,Snack,15.66,Room Temp
918,Recipe_918_Mexican_lunch,Instructions for recipe 918,11,17,Basic,Mexican,lunch,481.4,17.9,65.6,15.8,1,0,0,0,1,1,0,0,0,22.7,0.2,4.0,1.5,6.4,Intermediate,Specialized,1,16,$$,Common,Bitter,Creamy,Afternoon,Summer,9.1,5.3,0,0,1,Medium,Side Dish,15.71,Hot
919,Recipe_919_Asian_dinner,Instructions for recipe 919,12,11,Basic,Asian,dinner,280.1,12.7,55.5,5.4,0,0,0,0,1,1,1,1,0,4.5,5.2,0.7,3.0,12.7,Advanced,Basic,0,90,$$$,Specialty,Spicy,Creamy,Afternoon,Winter,3.5,5.4,0,1,0,Medium,Side Dish,11.58,Cold
920,Recipe_920_Mediterranean_breakfast,Instructions for recipe 920,29,27,Intermediate,Mediterranean,breakfast,974.6,71.3,86.1,42.4,0,0,0,0,1,1,0,1,0,67.7,1.2,5.8,1.1,13.3,Advanced,Professional,0,79,$,Specialty,Sweet,Crispy,Afternoon,Winter,3.8,3.0,0,1,0,High,Side Dish,8.84,Room Temp
921,Recipe_921_Asian_snack,Instructions for recipe 921,9,15,Basic,Asian,snack,622.9,31.6,54.4,28.3,0,0,0,0,0,0,1,1,1,95.3,3.2,8.5,3.1,7.7,Intermediate,Professional,0,22,$,Specialty,Bitter,Soft,Anytime,All Season,6.9,3.6,1,1,0,High,Snack,5.86,Room Temp
922,Recipe_922_Mediterranean_dinner,Instructions for recipe 922,53,83,Advanced,Mediterranean,dinner,1065.2,49.5,137.4,50.7,1,0,0,0,0,1,0,1,0,93.1,0.5,1.1,2.8,7.1,Intermediate,Specialized,0,96,$$$,Rare,Umami,Crunchy,Afternoon,All Season,7.1,1.5,1,1,0,Low,Side Dish,11.95,Room Temp
923,Recipe_923_Mediterranean_snack,Instructions for recipe 923,38,35,Intermediate,Mediterranean,snack,757.1,26.3,74.2,39.7,0,0,0,0,1,0,1,0,1,52.2,1.0,8.4,1.3,10.1,Advanced,Basic,0,87,$,Common,Savory,Chewy,Afternoon,Spring,4.2,8.8,1,1,1,High,Side Dish,11.43,Cold
924,Recipe_924_Mexican_breakfast,Instructions for recipe 924,15,29,Intermediate,Mexican,breakfast,246.8,9.7,25.3,12.2,0,0,1,0,1,1,1,0,1,39.3,2.7,1.8,0.3,3.9,Advanced,Basic,1,94,$,Specialty,Sweet,Soft,Afternoon,Summer,8.6,7.9,1,0,1,High,Complete Meal,16.52,Cold
925,Recipe_925_Indian_lunch,Instructions for recipe 925,75,104,Advanced,Indian,lunch,1097.4,61.2,126.5,38.6,0,0,0,0,1,1,1,0,0,95.6,7.5,0.2,3.4,13.2,Advanced,Professional,0,78,$,Common,Bitter,Soft,Evening,Summer,1.5,0.4,1,1,1,Low,Complete Meal,15.29,Room Temp
926,Recipe_926_Indian_snack,Instructions for recipe 926,35,29,Intermediate,Indian,snack,983.7,70.5,92.6,40.9,0,0,0,0,1,1,1,0,1,21.1,2.6,9.7,2.3,4.2,Intermediate,Specialized,0,115,$$$,Common,Bitter,Chewy,Evening,Summer,6.6,7.8,0,0,1,Low,Snack,10.53,Cold
927,Recipe_927_Mediterranean_lunch,Instructions for recipe 927,10,27,Basic,Mediterranean,lunch,42.0,3.3,12.7,0.2,0,0,0,0,0,1,1,0,0,94.8,1.7,0.8,0.2,11.9,Beginner,Professional,1,21,$,Specialty,Savory,Chewy,Morning,Winter,1.1,1.8,0,1,1,High,Side Dish,8.19,Cold
928,Recipe_928_Asian_dinner,Instructions for recipe 928,19,7,Basic,Asian,dinner,944.0,51.2,111.7,38.9,0,0,0,0,0,1,1,1,0,68.5,5.9,5.6,0.5,9.8,Advanced,Specialized,0,94,$$$,Specialty,Savory,Soft,Evening,All Season,1.8,3.8,1,0,1,High,Side Dish,9.75,Hot
929,Recipe_929_Asian_snack,Instructions for recipe 929,19,6,Basic,Asian,snack,166.4,5.3,44.0,5.1,0,0,0,0,1,1,1,0,1,63.3,7.4,1.5,2.3,13.6,Intermediate,Professional,1,5,$$,Common,Bitter,Crunchy,Morning,Spring,2.5,3.9,0,0,0,Low,Complete Meal,4.15,Cold
930,Recipe_930_Mexican_breakfast,Instructions for recipe 930,17,28,Basic,Mexican,breakfast,307.1,13.4,40.1,10.5,1,0,0,0,1,0,1,0,1,71.9,9.4,3.1,3.6,1.0,Intermediate,Professional,0,37,$$,Common,Sweet,Crunchy,Evening,Spring,5.8,4.9,1,0,0,Low,Snack,17.73,Room Temp
931,Recipe_931_Western_lunch,Instructions for recipe 931,12,18,Basic,Western,lunch,449.7,38.0,30.3,39.1,0,0,1,0,1,0,1,1,0,35.3,2.7,9.3,4.8,12.4,Intermediate,Specialized,0,6,$$$,Common,Sweet,Soft,Afternoon,Fall,0.5,2.4,1,0,1,Low,Complete Meal,8.4,Room Temp
932,Recipe_932_Mexican_dinner,Instructions for recipe 932,9,18,Basic,Mexican,dinner,957.9,70.2,60.0,38.5,0,0,0,0,0,1,1,0,1,30.3,7.5,4.4,2.3,11.2,Beginner,Professional,0,23,$$$,Common,Savory,Chewy,Evening,Fall,3.4,6.0,1,0,1,High,Snack,14.5,Room Temp
933,Recipe_933_Asian_lunch,Instructions for recipe 933,25,39,Intermediate,Asian,lunch,1202.1,80.7,92.6,69.2,0,0,0,0,0,0,0,1,0,65.7,8.3,3.5,1.3,3.6,Intermediate,Professional,0,15,$,Rare,Bitter,Soft,Morning,Fall,7.1,2.4,0,0,0,Low,Snack,19.32,Cold
